#& sector superlayer component v0 deltanm tmax distbeta delta_bfield_coefficient b1 b2 b3 b4 delta_T0 c1 c2 c3
1	 1	 0	 0.002812	 0	 149.520131	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004067	 0
1	 2	 0	 0.002702	 0	 156.717523	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003980	 0
1	 3	 0	 0.003677	 0	 305.280000	 0.080000	 0.253278	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003160	 0
1	 4	 0	 0.003728	 0	 340.267000	 0.080000	 0.259520	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.002937	 0
1	 5	 0	 0.003073	 0	 675.838378	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001607	 0
1	 6	 0	 0.003063	 0	 749.939129	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001489	 0
2	 1	 0	 0.002812	 0	 149.520131	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004067	 0
2	 2	 0	 0.002702	 0	 156.717523	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003980	 0
2	 3	 0	 0.003677	 0	 305.280000	 0.080000	 0.253278	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003160	 0
2	 4	 0	 0.003728	 0	 340.267000	 0.080000	 0.259520	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.002937	 0
2	 5	 0	 0.003073	 0	 675.838378	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001607	 0
2	 6	 0	 0.003063	 0	 749.939129	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001489	 0
3	 1	 0	 0.002812	 0	 149.520131	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004067	 0
3	 2	 0	 0.002702	 0	 156.717523	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003980	 0
3	 3	 0	 0.003677	 0	 305.280000	 0.080000	 0.253278	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003160	 0
3	 4	 0	 0.003728	 0	 340.267000	 0.080000	 0.259520	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.002937	 0
3	 5	 0	 0.003073	 0	 675.838378	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001607	 0
3	 6	 0	 0.003063	 0	 749.939129	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001489	 0
4	 1	 0	 0.002812	 0	 149.520131	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004067	 0
4	 2	 0	 0.002702	 0	 156.717523	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003980	 0
4	 3	 0	 0.003677	 0	 305.280000	 0.080000	 0.253278	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003160	 0
4	 4	 0	 0.003728	 0	 340.267000	 0.080000	 0.259520	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.002937	 0
4	 5	 0	 0.003073	 0	 675.838378	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001607	 0
4	 6	 0	 0.003063	 0	 749.939129	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001489	 0
5	 1	 0	 0.002812	 0	 149.520131	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004067	 0
5	 2	 0	 0.002702	 0	 156.717523	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003980	 0
5	 3	 0	 0.003677	 0	 305.280000	 0.080000	 0.253278	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003160	 0
5	 4	 0	 0.003728	 0	 340.267000	 0.080000	 0.259520	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.002937	 0
5	 5	 0	 0.003073	 0	 675.838378	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001607	 0
5	 6	 0	 0.003063	 0	 749.939129	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001489	 0
6	 1	 0	 0.002812	 0	 149.520131	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.004067	 0
6	 2	 0	 0.002702	 0	 156.717523	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003980	 0
6	 3	 0	 0.003677	 0	 305.280000	 0.080000	 0.253278	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.003160	 0
6	 4	 0	 0.003728	 0	 340.267000	 0.080000	 0.259520	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.002937	 0
6	 5	 0	 0.003073	 0	 675.838378	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001607	 0
6	 6	 0	 0.003063	 0	 749.939129	 0.080000	 0.000000	 0.400000	 -2.000000	 10.000000	 -6.500000	 0	 0.660000	 0.001489	 0
